"SAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State or DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,Ohio,2,Population (persons) 1/,6626000,6662000,6694000,6717000,6740000,6751000,6787000,6801000,6809000,6837000,6886000,6929000,6958000,6970000,6866000,6928000,6915000,7516000,7705000,7876000,7973000,7980000,8061000,8275000,8591000,8873000,9017000,9207000,9410000,9599000,9671000,9734000,9854000,9929000,9986000,10080000,10201000,10330000,10414000,10516000,10563000,10668839,10734782,10746920,10767205,10765613,10770498,10752731,10771232,10795431,10798562,10800650,10788336,10757085,10737631,10737743,10734926,10730272,10760081,10798554,10829216,10864162,10945762,11029431,11101140,11152454,11202751,11242827,11277357,11311536,11335454,11363543,11387404,11407889,11434788,11452251,11463320,11481213,11500468,11515391,11528896,11539336,11544663,11548923,11576684,11602700,11617527,11634370,11659650,11676341,11689100
39000,Ohio,3,Per capita personal income (dollars) 2/,772,664,563,403,387,457,519,597,651,565,620,664,828,1032,1273,1330,1361,1324,1411,1541,1456,1611,1841,1923,2031,1974,2098,2193,2256,2194,2331,2410,2426,2539,2630,2781,2970,3200,3325,3633,3957,4137,4376,4743,5252,5752,6143,6752,7464,8231,9088,9924,10813,11349,12026,13286,14106,14771,15436,16508,17703,18683,18973,20056,20752,21816,22771,23762,25078,26454,27277,28671,29378,29773,30574,31690,32577,34156,35520,36596,35532,36575,39067,40632,41098,42755,44405,45226,46829,48747,50199
40000,Oklahoma,1,Personal income (millions of dollars),1065.6,876,706.3,511.4,525.5,598.9,707.4,761.9,874.5,802.8,811.9,869.2,986.4,1423.4,1766.6,1983.3,2002.3,2046.2,2199.4,2390.6,2484.8,2593.9,2915.6,3192,3312.3,3322.5,3510.1,3732.4,3905.3,4208.2,4392.3,4611.8,4774.2,4985.2,5151.2,5519,5913.4,6343,6929.4,7589.4,8454.8,9325.6,10163.6,11153.4,12652.9,14079.6,15735.7,17348.7,19295.9,21896,25414.8,29278.8,34204.1,38175.8,39077.2,41927,43605.5,43881.5,43753.6,45620.3,48521.2,51121.3,52677.5,56033.9,58247,60818,63426.7,67223,71074.7,74885.4,76914.5,83238,88286.9,90204.4,94319.8,101746.7,111113.4,123473.5,127864.1,141505.9,131371,137392.8,147889.5,158353.9,166063.4,176621.9,172770.1,164463.4,172169.5,180633.6,187327.5
40000,Oklahoma,2,Population (persons) 1/,2372000,2401000,2403000,2394000,2392000,2391000,2386000,2365000,2334000,2324000,2333000,2325000,2262000,2228000,2203000,2056000,2025000,2131000,2133000,2089000,2105000,2229000,2210000,2219000,2182000,2209000,2250000,2273000,2282000,2267000,2289000,2336000,2380000,2427000,2439000,2446000,2440000,2454000,2489000,2503000,2535000,2566485,2617944,2657448,2694182,2732454,2771858,2823396,2865935,2913056,2970080,3040758,3096159,3206129,3290404,3285535,3271333,3252735,3210124,3167064,3150304,3148825,3175440,3220517,3252285,3280940,3308208,3340129,3372917,3405194,3437147,3454365,3467100,3489080,3504892,3525233,3548597,3594090,3634349,3668976,3717572,3759944,3788379,3818814,3853214,3878187,3909500,3926331,3931316,3940235,3956971
40000,Oklahoma,3,Per capita personal income (dollars) 2/,449,365,294,214,220,250,296,322,375,345,348,374,436,639,802,965,989,960,1031,1144,1180,1164,1319,1438,1518,1504,1560,1642,1711,1856,1919,1974,2006,2054,2112,2256,2424,2585,2784,3032,3335,3634,3882,4197,4696,5153,5677,6145,6733,7517,8557,9629,11047,11907,11876,12761,13330,13491,13630,14405,15402,16235,16589,17399,17910,18537,19173,20126,21072,21992,22377,24096,25464,25853,26911,28862,31312,34355,35182,38568,35338,36541,39038,41467,43097,45542,44192,41887,43794,45843,47341
41000,Oregon,1,Personal income (millions of dollars),630.4,578.3,486.4,366.8,349.3,430.2,459.9,560.2,582.7,566.7,616.8,663.8,880.4,1277.4,1723.3,1751.2,1728.6,1865.8,2066.7,2355.5,2348.7,2596.9,2918.6,3102,3159.4,3136.5,3397.3,3643.9,3651.9,3748.6,4053.7,4191.8,4350.8,4621.5,4866.7,5236.3,5680.9,6118.4,6487.2,7062.6,7832.2,8537.1,9382.8,10511.4,11845.4,13431.8,14919.7,16821.7,18812.4,21563.4,24392.3,27030.4,29169.6,30006.2,31906.1,34585,36320.8,38221.7,40194.5,43775.8,48095.1,51940.7,54674.3,58477,62590.8,67029.8,72165.9,77845,82657.4,87373.7,90929.6,97954.6,100698.4,101954.3,105567.7,111503.1,117413.6,128145.4,134019.6,139695.9,135132.2,138618,146432.2,154408.5,156977.1,168408.8,181367,190534.2,202051.5,215365.4,224346.4
41000,Oregon,2,Population (persons) 1/,947000,956000,966000,972000,978000,985000,1001000,1025000,1048000,1067000,1081000,1086000,1070000,1128000,1228000,1249000,1260000,1342000,1364000,1405000,1431000,1532000,1556000,1582000,1601000,1626000,1659000,1698000,1712000,1718000,1746000,1772000,1787000,1818000,1853000,1888000,1937000,1969000,1979000,2004000,2062000,2100388,2149890,2195219,2238878,2280956,2324622,2372155,2439355,2509609,2578312,2641218,2667985,2664919,2653071,2666589,2672648,2683526,2700996,2741297,2790579,2860375,2928507,2991755,3060367,3121264,3184369,3247111,3304310,3352449,3393941,3429708,3467937,3513424,3547376,3569463,3613202,3670883,3722417,3768748,3808600,3837491,3872036,3899001,3922468,3963244,4015792,4089976,4143625,4181886,4217737
41000,Oregon,3,Per capita personal income (dollars) 2/,666,605,504,377,357,437,459,547,556,531,571,611,823,1132,1403,1402,1372,1390,1515,1676,1641,1695,1876,1961,1973,1929,2048,2146,2133,2182,2322,2366,2435,2542,2626,2773,2933,3107,3278,3524,3798,4065,4364,4788,5291,5889,6418,7091,7712,8592,9461,10234,10933,11260,12026,12970,13590,14243,14881,15969,17235,18159,18670,19546,20452,21475,22663,23974,25015,26063,26792,28561,29037,29019,29759,31238,32496,34909,36003,37067,35481,36122,37818,39602,40020,42493,45163,46586,48762,51500,53191
42000,Pennsylvania,1,Personal income (millions of dollars),7545,6915.9,5869.1,4442.9,4137,4770.6,5120.2,5937.4,6299.4,5674.8,6028.8,6518.9,7793.6,9375.2,11014.1,11762.5,11983,12895.7,14060.4,14779.8,14575.5,16307.3,17977.8,18876.1,20291.8,19846,21033.3,22725.6,23920.4,24046.8,25239.8,26118.7,26685.5,27845.4,28908.3,30915.2,33158.5,35757.2,38299.2,41637.9,45346.1,48843.7,51835.5,56579.8,62032.9,68133.2,74472.7,81283.2,89174.1,98272,108706.1,119088.4,131482.1,140474.1,147180.8,158975.3,168415.8,177108.1,187611.1,203157.6,220029.7,232898.7,242566.3,256051.9,265789.4,275144.9,287676.4,302375.6,317520.1,334639.5,348920.1,373357.1,388047.1,395409.4,408889.7,432741.6,451950.4,475815.3,505303.6,523556.7,511617.9,534469.9,563434.9,587521.9,592972.7,619387.1,644445.8,662352.9,681658.5,717255.3,742924.3
42000,Pennsylvania,2,Population (persons) 1/,9723000,9649000,9707000,9764000,9784000,9795000,9774000,9767000,9790000,9952000,9901000,9896000,9918000,9714000,9424000,9247000,9180000,9880000,10201000,10287000,10390000,10507000,10461000,10503000,10662000,10817000,10939000,10972000,10954000,11058000,11234000,11329000,11392000,11355000,11424000,11519000,11620000,11664000,11681000,11741000,11741000,11811561,11884354,11904541,11885202,11863936,11897778,11887478,11881857,11864774,11873563,11868305,11858569,11845146,11837726,11815175,11770865,11782754,11810869,11845755,11865992,11903299,11982164,12049450,12119724,12166050,12198403,12220464,12227814,12245672,12263805,12284173,12298970,12331031,12374658,12410722,12449990,12510809,12563937,12612285,12666858,12711160,12745815,12767118,12776309,12788313,12784826,12782275,12787641,12800922,12801989
42000,Pennsylvania,3,Per capita personal income (dollars) 2/,776,717,605,455,423,487,524,608,643,570,609,659,786,965,1169,1272,1305,1305,1378,1437,1403,1552,1719,1797,1903,1835,1923,2071,2184,2175,2247,2305,2342,2452,2530,2684,2854,3066,3279,3546,3862,4135,4362,4753,5219,5743,6259,6838,7505,8283,9155,10034,11088,11859,12433,13455,14308,15031,15885,17150,18543,19566,20244,21250,21930,22616,23583,24743,25967,27327,28451,30393,31551,32066,33043,34868,36301,38032,40219,41512,40390,42047,44205,46018,46412,48434,50407,51818,53306,56032,58032
44000,Rhode Island,1,Personal income (millions of dollars),602.8,545.2,489.1,395.1,383.8,411,444,494.8,514.9,474.3,513.1,551.3,712.9,925.3,1081.8,1109.9,1109.5,1110.2,1166.7,1155.2,1132.3,1258.6,1394.7,1471.3,1573.3,1576.1,1679.1,1748.4,1795.3,1885.2,1985.6,2015.7,2107.9,2266.9,2368.1,2521.8,2722.8,2973.2,3223.2,3522.1,3741.8,4093,4336.6,4722,5044.6,5288.9,5742.4,6272.4,6864.9,7531.2,8363.2,9390.6,10463.8,11271,12185.4,13381.3,14413.8,15452.7,16547.2,18239.3,19852.5,20438.1,20636.1,21597.1,22514.8,23091,24324.3,25172.1,26633.8,28410.4,29751.4,32048.9,33733.6,35133.4,36974,38907.8,39747.5,41711.7,43394.6,44051.5,42952.6,45261,47067,48810.3,48772.6,50863.3,52739.2,53530.2,55574.7,57603.7,59707.2
44000,Rhode Island,2,Population (persons) 1/,684000,686000,681000,677000,675000,675000,678000,686000,694000,694000,701000,719000,744000,778000,868000,846000,842000,790000,784000,787000,801000,786000,784000,802000,815000,816000,823000,840000,851000,858000,857000,855000,858000,871000,876000,885000,893000,899000,909000,922000,932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1053959,1053649,1054621,1055081,1055936,1056065,1056770,1055673,1058287,1059361
44000,Rhode Island,3,Per capita personal income (dollars) 2/,881,795,718,584,569,609,655,721,742,683,732,767,958,1189,1246,1312,1318,1405,1488,1468,1414,1601,1779,1835,1930,1931,2040,2081,2110,2197,2317,2358,2457,2603,2703,2849,3049,3307,3546,3820,4015,4306,4499,4836,5158,5547,6068,6600,7187,7868,8742,9898,10980,11812,12741,13911,14876,15811,16721,18305,19839,20316,20419,21329,22180,22728,23918,24657,25975,27552,28596,30515,31910,32958,34512,36207,37220,39236,41042,41755,40766,42944,44670,46282,46226,48169,49939,50655,52644,54431,56361
45000,South Carolina,1,Personal income (millions of dollars),464.7,417.2,355.8,273.5,301.7,364.6,402.8,456,488.7,455.7,514.5,597.9,814.3,1170.3,1332.6,1468.8,1482.6,1538.5,1602.9,1848.7,1795,1992.4,2509.1,2696.2,2778.2,2633.6,2798.1,2910.7,3041.1,3150.8,3400.1,3570.1,3748.4,4018.4,4252,4567.3,5047.7,5672,6120.6,6796.3,7604.4,8380.4,9180.9,10308.9,11692.3,13234.6,14394.3,16096.3,17592.5,19879.1,22283.5,24966.9,28120.4,29894.4,32447.3,36183.2,38709.7,41372.2,44371.6,48237.2,52509.2,56399.8,58892.8,62693.5,65908,69909.2,74092.1,78791.9,83865.3,89936.1,94554.2,101217.4,104660.8,107536.4,111169.9,117509.6,124566.6,134622.6,143383.7,149285.9,145622.1,150462.9,159187.4,167797.5,170227.2,181483.1,192966.8,201138.8,212034.1,223256.9,233948.4
45000,South Carolina,2,Population (persons) 1/,1739000,1745000,1753000,1748000,1752000,1760000,1769000,1781000,1802000,1834000,1872000,1902000,1963000,2017000,1974000,1950000,1921000,1944000,1996000,1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000,2304000,2348000,2392000,2409000,2423000,2460000,2475000,2494000,2520000,2533000,2559000,2570000,2598210,2661836,2718404,2775442,2843199,2900158,2941407,2988979,3041068,3086885,3134502,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3501155,3570404,3620464,3663314,3705397,3748582,3796200,3859696,3919235,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4635649,4671994,4717354,4764080,4823617,4891938,4957968,5021268,5084156,5148714
45000,South Carolina,3,Per capita personal income (dollars) 2/,267,239,203,156,172,207,228,256,271,248,275,314,415,580,675,753,772,791,803,926,885,943,1158,1238,1274,1210,1272,1306,1337,1368,1448,1493,1556,1658,1728,1845,2024,2251,2416,2656,2959,3225,3449,3792,4213,4655,4963,5472,5886,6537,7219,7965,8845,9320,10033,11059,11719,12377,13126,14137,15190,16109,16495,17316,17991,18867,19765,20755,21728,22947,23789,25152,25747,26179,26786,27906,29171,30892,32264,32962,31727,32458,34073,35570,35731,37624,39446,40569,42227,43912,45438
46000,South Dakota,1,Personal income (millions of dollars),286.2,247.3,167.8,130.9,93.9,129.3,205.6,164.9,210.5,205.8,219.9,228.9,288,450.8,500.9,548.6,620.8,659.3,752.2,920.1,707.6,850.2,995.7,883.5,960.8,988.1,922.3,987.4,1156.9,1188,1080.9,1324.8,1333,1518.9,1473.1,1445.2,1625.9,1758,1786.1,1914.3,2076.4,2257.4,2473.1,2855.4,3605.3,3612,3972,3932.8,4462.6,5142.5,5664.9,5712.8,6651.8,7010.2,7270.6,8272.3,8480.6,8847.5,9335.7,9747.5,10492.4,11484.6,11966.6,12941.8,13531,14587.9,14883.5,16445,16805.8,18150.1,19005.9,20280.9,20948.1,20939.8,22890.6,24579,26112.5,27544.6,30604.7,32691.3,31794.6,33596.2,36741.9,37659.4,38108.6,39872.2,41570.7,42049,43457.3,46248.9,47738.1
46000,South Dakota,2,Population (persons) 1/,690000,693000,694000,692000,690000,682000,674000,666000,656000,649000,645000,641000,613000,597000,587000,562000,573000,588000,600000,612000,631000,655000,655000,651000,648000,655000,663000,670000,666000,656000,667000,683000,693000,705000,708000,701000,692000,683000,671000,669000,668000,666641,671382,677389,678939,679877,681420,686843,688992,689293,689018,690851,689584,690597,693009,697250,698404,696036,696034,698160,696698,697101,703669,712801,722159,730790,737925,742213,744223,746058,750412,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,816166,823579,833566,842316,849129,853988,862996,872868,878698,884659
46000,South Dakota,3,Per capita personal income (dollars) 2/,415,357,242,189,136,190,305,248,321,317,341,357,470,755,853,976,1083,1121,1254,1503,1121,1298,1520,1357,1483,1509,1391,1474,1737,1811,1621,1940,1924,2154,2081,2062,2350,2574,2662,2861,3108,3386,3684,4215,5310,5313,5829,5726,6477,7460,8222,8269,9646,10151,10491,11864,12143,12711,13413,13962,15060,16475,17006,18156,18737,19962,20169,22157,22582,24328,25327,26832,27637,27552,29972,31904,33672,35177,38661,40909,39395,41163,44612,45179,45243,46957,48678,48724,49787,52633,53962
47000,Tennessee,1,Personal income (millions of dollars),971.2,841.9,724.9,526.2,552.6,674.5,735.1,844.4,927.9,840.9,891.1,994.8,1311.2,1684.7,2189.4,2528.3,2662.4,2708.3,2839.5,3118.1,3104.1,3448.3,3844.1,4021.5,4313.6,4368.1,4612.1,4945.7,5175.1,5389.6,5775.7,5931,6277.8,6667.6,7071.8,7604.2,8286.5,9123.2,9769.9,10893.8,11815.6,12849.4,14188.1,15970.6,18141.7,20073.6,21893.6,24519.7,27175.8,30979.3,34543.7,38078,42383.3,45046.2,48057.1,53481.4,57207.5,61216.4,65941,71646,76927.8,81783.9,86008.9,94052.9,100091.8,106496.6,114364.9,120799,127953,140037,145564.6,154419.5,158356.8,162839.3,169454.8,179482.4,187942.3,200305.1,209963.6,217598.6,216041.8,226586.6,240717.7,253613.1,256016.1,266873.5,280955.2,289936,303460.7,319689.7,332472.7
47000,Tennessee,2,Population (persons) 1/,2604000,2619000,2657000,2711000,2747000,2784000,2798000,2791000,2795000,2821000,2874000,2935000,2976000,2953000,2939000,2877000,2875000,3077000,3168000,3216000,3236000,3315000,3372000,3352000,3319000,3359000,3415000,3415000,3434000,3471000,3522000,3575000,3622000,3673000,3718000,3771000,3798000,3822000,3859000,3878000,3897000,3936975,4010238,4088445,4138417,4201621,4260829,4329160,4401939,4461639,4533297,4600252,4627662,4646043,4659757,4686743,4715292,4738708,4782939,4822438,4854432,4894492,4966587,5049742,5137584,5231438,5326936,5416643,5499233,5570045,5638706,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6355311,6399291,6453898,6494340,6541223,6591170,6646010,6708799,6771631,6829174
47000,Tennessee,3,Per capita personal income (dollars) 2/,373,321,273,194,201,242,263,303,332,298,310,339,441,570,745,879,926,880,896,970,959,1040,1140,1200,1300,1300,1351,1448,1507,1553,1640,1659,1733,1815,1902,2016,2182,2387,2532,2809,3032,3264,3538,3906,4384,4778,5138,5664,6174,6943,7620,8277,9159,9696,10313,11411,12132,12918,13787,14857,15847,16709,17318,18625,19482,20357,21469,22301,23267,25141,25815,27073,27537,28096,28977,30365,31370,32897,33998,34830,34260,35653,37616,39296,39421,40799,42626,43626,45233,47210,48684
48000,Texas,1,Personal income (millions of dollars),2728.7,2381.2,2038.5,1560.7,1530,1763.9,1989.8,2301.7,2613.6,2545.6,2653.3,2817.3,3553.7,5023.5,6739,7329.1,7380.7,7637.2,8518.1,9312.5,10054.4,10827.6,12357.8,13356.1,13679.2,14086.2,15169.9,16223.5,17355.1,17896,18929.4,19437.8,20546,21582.3,22539.1,24171.3,26016.7,28468.5,31101,34653.9,38575,42497,46116.2,51173.4,58113,65532.3,74746.7,84227.6,93978.6,108293.3,124677.5,143140.3,168292.4,185542.6,198083.6,216833.9,233562,238934.1,243559.4,258240.4,275917.1,297726.3,311370.4,336646,356399.2,376613.6,402805.3,433164.9,472178.4,514064,541440.2,589275.4,625492.9,633035.7,655908,687220.2,745858.7,820949.9,873354,954649.8,910498.6,966149.7,1057757.5,1132222.1,1159721.6,1248709.9,1278809.8,1278552.1,1369329.5,1463962.2,1531346.5
48000,Texas,2,Population (persons) 1/,5762000,5844000,5907000,5961000,6014000,6053000,6123000,6192000,6250000,6301000,6360000,6425000,6599000,6770000,6944000,6861000,6822000,7199000,7384000,7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000,9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25241971,25645629,26084481,26480266,26964333,27470056,27914410,28295273,28628666,28995881
48000,Texas,3,Per capita personal income (dollars) 2/,474,407,345,262,254,291,325,372,418,404,417,438,539,742,970,1068,1082,1061,1154,1221,1319,1392,1524,1606,1641,1681,1752,1837,1913,1934,2013,2020,2092,2147,2219,2354,2507,2713,2934,3203,3493,3782,4007,4352,4835,5342,5947,6528,7124,8023,8978,9983,11413,12102,12575,13546,14353,14427,14653,15494,16417,17455,17897,18956,19624,20287,21246,22397,23919,25502,26337,28135,29339,29185,29772,30688,32745,35144,36646,39271,36711,38276,41245,43406,43796,46310,46553,45803,48394,51136,52813
49000,Utah,1,Personal income (millions of dollars),278.2,251.6,190.8,157.4,154.6,163.9,205.5,243.8,236.5,238.4,249.5,267,330.8,527.7,730.1,664,686.9,715.4,760.8,840.2,869.3,968.1,1129.7,1199.6,1232,1230,1360.6,1484.5,1610.3,1666.9,1787.3,1909.8,2046.9,2228.1,2315.1,2436.9,2583.2,2751.3,2903.5,3111.6,3406.9,3791.4,4243.1,4741.4,5282.9,5910.4,6590.5,7463.6,8440.5,9711.7,10972.4,12319.3,13892.7,15066.9,16135.2,17820.4,19069.9,20041.9,20994.6,22330,23967.4,25984.9,27864,30125.5,32491.3,35156.8,38308.3,41738.9,45125.2,48266.4,50851.4,54465.5,56933.2,58604.8,60748.7,64803.4,70861.6,79063,86046,90161.8,86695.6,89242.4,96245.3,103120.6,106427.3,113140.9,121954.1,128900.6,136996.8,148240.6,156896.3
49000,Utah,2,Population (persons) 1/,508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2775332,2814384,2853375,2897640,2936879,2981835,3041868,3101042,3153550,3205958
49000,Utah,3,Per capita personal income (dollars) 2/,548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391,1600,1657,1667,1640,1738,1835,1950,1973,2054,2122,2187,2326,2377,2492,2599,2727,2849,3024,3254,3558,3855,4179,4520,4930,5341,5866,6412,7119,7748,8366,9167,9669,10116,10984,11607,12053,12511,13218,14050,15010,15656,16401,17115,17933,19019,20183,21288,22284,23078,24266,24930,25208,25739,26984,28832,31306,33123,33857,31833,32156,34198,36140,36729,38524,40899,42375,44178,47008,48939
50000,Vermont,1,Personal income (millions of dollars),226.3,206,169.2,129.9,120.4,136.2,148,167.7,172.7,162.9,176,188.4,226.3,270,307.7,303.2,329.9,374.8,400.6,437.9,423.1,450.6,515.6,528.7,554.3,562.1,584.9,639.7,663.1,676.3,727.1,768.3,800.8,840.5,871.3,933.7,1022.2,1159.8,1256.1,1382.4,1515.4,1663.9,1802.3,1989.1,2183.9,2364,2591.8,2876,3120.1,3573.4,4015.1,4505.3,5069.1,5502.3,5907.7,6496.3,7041,7574.2,8217.5,8976.8,9917.1,10298,10499.4,11241.7,11680.9,12247.1,12890.2,13585.6,14333.1,15410.7,16394.2,17745.6,18821.9,19226.8,19983.7,21147.3,21726.8,23108.8,24319.7,25530.4,25164.3,25939.1,27455.2,28395.7,28768.9,29886.8,30882.3,31445,32276.9,33422.7,34502.3
50000,Vermont,2,Population (persons) 1/,359000,360000,359000,358000,357000,357000,357000,357000,356000,356000,358000,363000,348000,345000,325000,315000,315000,342000,354000,359000,369000,379000,378000,375000,379000,377000,375000,377000,376000,380000,387000,389000,390000,393000,397000,399000,404000,413000,423000,430000,437000,446323,454357,463214,468533,473138,479894,485144,492174,498284,505711,512524,515594,519108,523302,526658,530035,534066,540267,549763,557708,564798,568606,572751,577748,583836,589002,593701,597239,600416,604683,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,625879,627049,626090,626210,625214,625216,623657,624344,624358,623989
50000,Vermont,3,Per capita personal income (dollars) 2/,630,572,471,363,337,381,415,470,485,458,492,519,650,783,947,963,1047,1096,1132,1220,1147,1189,1364,1410,1463,1491,1560,1697,1764,1780,1879,1975,2053,2139,2195,2340,2530,2808,2969,3215,3468,3728,3967,4294,4661,4996,5401,5928,6339,7171,7940,8790,9832,10600,11289,12335,13284,14182,15210,16328,17782,18233,18465,19627,20218,20977,21885,22883,23999,25667,27112,29109,30744,31241,32344,34113,34975,37099,39006,40904,40275,41444,43785,45354,45941,47803,49395,50420,51697,53531,55293
51000,Virginia,1,Personal income (millions of dollars),1054.5,938.4,906.9,701.9,704.4,801.9,891.2,1004.3,1104.1,1038.1,1149.7,1304.5,1827.8,2804.5,3114.9,3416.8,3521.2,3540.3,3442.2,3854.1,3900.4,4399,5192.7,5657.7,5858.4,5960,6293.3,6809.3,7179.4,7416.3,7925.4,8173.2,8705.5,9395.7,10106.6,11151,12037.5,13026.7,14251.2,15768.2,17847.7,19371.6,21411,23764.2,26612.7,29489.6,32379.8,35770.8,39631.2,44990.4,50182,56726.5,63698.2,68854.8,74239,82638.2,89308.4,96341.5,104064.2,113916.6,123237,129558.2,135041.5,143668.6,150973.3,158882.8,167003.3,175342.4,186845.5,200071.8,214308.7,232313.7,244410.7,251068.3,266236.5,285300.6,305046.9,326087.1,343153.1,355931.4,349712.1,365041.4,387003.9,405863.9,403198.4,421873.6,441016.7,452400.5,470835.7,492764.3,509201.3
51000,Virginia,2,Population (persons) 1/,2425000,2427000,2445000,2452000,2460000,2485000,2520000,2552000,2590000,2638000,2670000,2720000,2975000,3311000,3510000,3642000,3566000,3371000,3273000,3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8023699,8101155,8185080,8252427,8310993,8361808,8410106,8463587,8501286,8535519
51000,Virginia,3,Per capita personal income (dollars) 2/,435,387,371,286,286,323,354,394,426,394,431,480,614,847,887,938,987,1050,1052,1202,1185,1327,1512,1615,1647,1677,1754,1829,1868,1895,2006,2050,2126,2248,2364,2559,2729,2923,3161,3459,3868,4157,4505,4922,5424,5924,6404,6969,7613,8514,9425,10567,11700,12535,13341,14642,15627,16577,17542,18870,20136,20840,21431,22398,23192,24098,25035,25973,27360,28992,30615,32693,33954,34455,36139,38164,40259,42494,44272,45437,44122,45495,47771,49586,48858,50761,52742,53792,55631,57964,59657
53000,Washington,1,Personal income (millions of dollars),1150.5,1030.7,844.7,637.4,598.8,712.4,799.6,942.3,1009.8,990,1059.1,1160.8,1586.8,2348.4,3046.8,3328.5,3248.5,3293.1,3406.6,3783.9,3799.7,4289.9,4740.1,5051.2,5346.5,5492.7,5785.1,6076,6459.3,6588.3,6994.8,7248,7609.3,8203.1,8393.9,8787.3,9465.1,10693.3,11710.4,13034.8,14235.8,15036.7,15838.6,17079,19236,21826.7,24719.6,27398.8,30412,35366.6,40755.5,46241.9,51391.3,54606.4,58281.5,62431.1,66376.3,70875.8,75031.2,81724.1,90313.2,99151.2,106188.9,114759,120676.9,126855.4,134146.3,144246.2,155513.9,170382.4,181940.5,194509.9,199204.1,202618,210856.5,226359.6,235828.1,257120,278686.9,292402.8,279749.7,287760.3,304986.9,329258.6,336333.5,363326.7,385904.8,407060.4,433795.8,468055.1,493127.9
53000,Washington,2,Population (persons) 1/,1555000,1568000,1581000,1584000,1592000,1610000,1629000,1653000,1681000,1698000,1715000,1740000,1793000,1904000,2022000,2138000,2238000,2300000,2225000,2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6742830,6826627,6897058,6963985,7054655,7163657,7294771,7423362,7523869,7614893
