,GeoFips,GeoName,LineCode,Description,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
78,30000,Montana,1,Personal income (millions of dollars),310.3,270,208.8,180.6,161.8,198.9,261.2,265,284.6,284.2,294.4,315.7,384.3,469.6,557.9,558,578.2,673.1,784.3,887.6,815.3,995.3,1092.8,1117.0,1134.9,1127.6,1230.2,1293.0,1356.7,1414.3,1392.4,1451.3,1454.6,1701.3,1691.6,1727.5,1856.3,1989.5,2029.1,2128.3,2350.5,2604.2,2787.3,3230.3,3745.2,4069.9,4478.7,4806.5,5197.9,6090.5,6548.7,7211.1,8194.3,8635.6,9076.9,9602.8,9738.4,10125.6,10398.0,10687.9,11775.6,12378.0,13196.3,14014.0,15163.4,15585.3,16415.9,17203.3,17939.1,19182.2,19592.2,20871.9,21753.4,22359.9,23980.9,25967.9,28000.6,30402.3,32716.6,34421.4,33711.5,35561.8,38077.7,40471.0,40720.8,42817.5,44956.1,45822.5,48623.3,51117.4,53168.0
79,30000,Montana,2,Population (persons) 1/,524000,539000,540000,540000,541000,545000,550000,554000,554000,552000,555000,558000,543000,521000,483000,471000,477000,514000,530000,542000,569000,593000.0,596000.0,602000.0,616000.0,624000.0,636000.0,656000.0,667000.0,666000.0,669000.0,679000.0,696000.0,698000.0,703000.0,706000.0,706000.0,707000.0,701000.0,700000.0,694000.0,697172.0,711037.0,719138.0,727389.0,737203.0,749208.0,758521.0,771354.0,784043.0,789167.0,788752.0,795325.0,803984.0,814029.0,820904.0,822320.0,813738.0,805064.0,800200.0,799634.0,800204.0,809680.0,825770.0,844761.0,861306.0,876553.0,886254.0,889865.0,892431.0,897507.0,903773.0,906961.0,911667.0,919630.0,930009.0,940102.0,952692.0,964706.0,976415.0,983982.0,990697.0,997316.0,1003783.0,1013569.0,1021869.0,1030475.0,1040859.0,1052482.0,1060665.0,1068778.0
80,30000,Montana,3,Per capita personal income (dollars) 2/,592,501,387,334,299,365,475,478,514,515,530,566,708,901,1155,1185,1212,1309,1480,1638,1433,1678.0,1834.0,1855.0,1842.0,1807.0,1934.0,1971.0,2034.0,2124.0,2081.0,2137.0,2090.0,2437.0,2406.0,2447.0,2629.0,2814.0,2895.0,3040.0,3387.0,3735.0,3920.0,4492.0,5149.0,5521.0,5978.0,6337.0,6739.0,7768.0,8298.0,9142.0,10303.0,10741.0,11151.0,11698.0,11843.0,12443.0,12916.0,13356.0,14726.0,15469.0,16298.0,16971.0,17950.0,18095.0,18728.0,19411.0,20159.0,21494.0,21830.0,23094.0,23985.0,24526.0,26077.0,27922.0,29785.0,31912.0,33914.0,35253.0,34260.0,35896.0,38180.0,40319.0,40176.0,41901.0,43627.0,44024.0,46199.0,48194.0,49747.0
81,31000,Nebraska,1,Personal income (millions of dollars),803,704.1,566.1,419.4,378.6,364.7,556.2,535.8,554,532.8,525.7,578.6,697.6,1024.8,1271.2,1336.9,1448,1490.8,1607,1955,1771.6,2100.7,2193.5,2355.8,2247.0,2403.0,2326.2,2399.5,2782.6,2914.8,2950.0,3140.3,3214.3,3493.5,3591.0,3691.4,4060.9,4360.3,4512.7,4815.3,5379.3,5798.4,6368.8,7052.5,8225.7,8565.1,9766.4,10217.4,11073.1,12810.9,13834.2,14758.2,17140.5,18420.7,19046.7,21214.7,22348.4,22999.5,24065.8,25727.2,27305.5,29240.3,30304.9,32208.4,33288.5,35431.2,37436.4,40790.1,42017.5,44860.8,46968.8,49735.6,51961.9,52767.7,56024.4,58602.4,60790.1,63584.2,68466.1,72259.9,71173.5,74864.2,83613.6,86293.7,86913.9,91999.0,95935.5,94547.5,97032.4,101845.6,105454.2
82,31000,Nebraska,2,Population (persons) 1/,1375000,1380000,1384000,1386000,1385000,1382000,1375000,1358000,1339000,1326000,1318000,1316000,1272000,1245000,1235000,1214000,1210000,1256000,1266000,1265000,1302000,1327000.0,1316000.0,1311000.0,1318000.0,1340000.0,1374000.0,1397000.0,1394000.0,1383000.0,1397000.0,1417000.0,1446000.0,1464000.0,1476000.0,1482000.0,1471000.0,1456000.0,1457000.0,1467000.0,1474000.0,1487963.0,1504208.0,1518293.0,1528517.0,1537809.0,1541440.0,1548901.0,1554466.0,1560826.0,1564356.0,1572296.0,1578517.0,1581776.0,1584293.0,1588638.0,1584661.0,1574328.0,1566544.0,1571477.0,1574858.0,1581660.0,1595919.0,1611687.0,1625590.0,1639041.0,1656992.0,1673740.0,1686418.0,1695816.0,1704764.0,1713820.0,1719836.0,1728292.0,1738643.0,1749370.0,1761497.0,1772693.0,1783440.0,1796378.0,1812683.0,1829542.0,1840672.0,1853303.0,1865279.0,1879321.0,1891277.0,1905616.0,1915947.0,1925614.0,1934408.0
83,31000,Nebraska,3,Per capita personal income (dollars) 2/,584,510,409,303,273,264,405,395,414,402,399,440,548,823,1029,1101,1197,1187,1269,1545,1361,1583.0,1667.0,1797.0,1705.0,1793.0,1693.0,1718.0,1996.0,2108.0,2112.0,2216.0,2223.0,2386.0,2433.0,2491.0,2761.0,2995.0,3097.0,3282.0,3649.0,3897.0,4234.0,4645.0,5382.0,5570.0,6336.0,6597.0,7123.0,8208.0,8843.0,9386.0,10859.0,11646.0,12022.0,13354.0,14103.0,14609.0,15362.0,16371.0,17338.0,18487.0,18989.0,19984.0,20478.0,21617.0,22593.0,24371.0,24915.0,26454.0,27552.0,29020.0,30213.0,30532.0,32223.0,33499.0,34510.0,35869.0,38390.0,40225.0,39264.0,40920.0,45426.0,46562.0,46596.0,48953.0,50725.0,49615.0,50645.0,52890.0,54515.0
84,32000,Nevada,1,Personal income (millions of dollars),78.6,76.7,62.5,53.5,47.9,54.9,66.7,85.3,79.8,82.4,92.5,101.9,122.2,221.3,235.6,236.6,243.7,259,266.9,282.6,293.2,338.4,388.9,454.8,502.0,541.4,629.8,658.6,707.0,747.7,818.0,896.1,993.1,1185.8,1330.0,1443.1,1545.0,1630.4,1731.8,2013.6,2278.6,2560.4,2860.4,3196.8,3630.1,4025.2,4544.0,5170.5,5977.9,7225.7,8374.6,9682.8,11011.8,11762.1,12530.0,13652.1,14799.4,15988.5,17473.7,19842.9,22352.5,25043.3,27515.3,30479.3,32966.0,36485.5,40138.3,44435.1,48572.7,54281.3,58607.3,64339.6,67862.4,69626.7,74202.2,82501.2,92671.1,100383.7,104564.6,102785.5,96858.6,100605.8,104579.4,108825.1,109055.1,116945.3,127046.8,132315.0,141515.9,151367.8,157583.7
85,32000,Nevada,2,Population (persons) 1/,90000,92000,94000,96000,96000,98000,100000,101000,103000,105000,107000,113000,122000,139000,152000,155000,147000,145000,149000,156000,157000,162000.0,168000.0,181000.0,195000.0,213000.0,237000.0,250000.0,260000.0,269000.0,279000.0,291000.0,315000.0,352000.0,397000.0,426000.0,444000.0,446000.0,449000.0,464000.0,480000.0,493223.0,519989.0,546736.0,568910.0,596713.0,619847.0,646823.0,678134.0,719345.0,765121.0,810215.0,847656.0,881538.0,901978.0,924921.0,951032.0,980614.0,1023374.0,1075023.0,1137382.0,1220695.0,1296171.0,1351367.0,1411215.0,1499298.0,1581578.0,1666320.0,1764104.0,1853191.0,1934718.0,2018741.0,2098399.0,2173791.0,2248850.0,2346222.0,2432143.0,2522658.0,2601072.0,2653630.0,2684665.0,2702405.0,2712730.0,2743996.0,2775970.0,2817628.0,2866939.0,2917563.0,2969905.0,3027341.0,3080156.0
86,32000,Nevada,3,Per capita personal income (dollars) 2/,874,834,665,557,499,560,667,845,775,785,864,902,1001,1592,1550,1526,1658,1786,1791,1811,1868,2089.0,2315.0,2513.0,2574.0,2542.0,2657.0,2634.0,2719.0,2780.0,2932.0,3079.0,3153.0,3369.0,3350.0,3388.0,3480.0,3656.0,3857.0,4340.0,4747.0,5191.0,5501.0,5847.0,6381.0,6746.0,7331.0,7994.0,8815.0,10045.0,10945.0,11951.0,12991.0,13343.0,13892.0,14760.0,15561.0,16305.0,17075.0,18458.0,19653.0,20516.0,21228.0,22554.0,23360.0,24335.0,25379.0,26667.0,27534.0,29291.0,30292.0,31871.0,32340.0,32030.0,32996.0,35163.0,38103.0,39793.0,40201.0,38734.0,36078.0,37228.0,38551.0,39659.0,39285.0,41505.0,44314.0,45351.0,47650.0,50000.0,51161.0
87,33000,New Hampshire,1,Personal income (millions of dollars),321.3,301.9,263.3,203.8,200.5,230.3,242.2,260.6,274.3,260.6,277.4,288.2,353.4,419.8,462.1,497.6,528.3,578.3,627.8,682.2,691.2,730.4,813.7,862.5,925.5,967.5,1041.2,1104.2,1181.4,1203.3,1309.9,1382.9,1456.1,1556.9,1624.7,1746.9,1883.8,2064.0,2254.8,2491.0,2781.3,2965.7,3220.1,3562.0,4013.3,4417.2,4802.3,5436.0,6146.4,7090.7,8111.9,9278.2,10517.0,11579.7,12713.2,14376.3,15842.4,17508.8,19362.1,21322.2,22846.7,23006.5,23792.3,24968.2,25786.7,27522.3,29202.8,30941.5,33274.0,36531.6,38959.6,43867.2,46193.6,47054.4,48040.7,50939.8,52878.8,56585.7,58631.3,60129.0,59082.5,61604.6,64589.7,67528.8,67320.4,70225.1,72874.8,75858.2,79253.4,83199.1,86344.9
88,33000,New Hampshire,2,Population (persons) 1/,467000,466000,470000,474000,477000,480000,481000,481000,481000,485000,490000,492000,491000,482000,461000,460000,464000,495000,509000,520000,533000,532000.0,529000.0,535000.0,547000.0,554000.0,557000.0,566000.0,572000.0,581000.0,596000.0,609000.0,618000.0,632000.0,649000.0,663000.0,676000.0,681000.0,697000.0,709000.0,724000.0,741932.0,762173.0,781699.0,801824.0,817073.0,830025.0,847025.0,871860.0,893974.0,911893.0,924250.0,936621.0,947720.0,958134.0,976863.0,996753.0,1025054.0,1054289.0,1082576.0,1104523.0,1112384.0,1109929.0,1117784.0,1129458.0,1142560.0,1157561.0,1174719.0,1189425.0,1205940.0,1222014.0,1239882.0,1255517.0,1269089.0,1279840.0,1290121.0,1298492.0,1308389.0,1312540.0,1315906.0,1316102.0,1316762.0,1320202.0,1324232.0,1326622.0,1333341.0,1336350.0,1342307.0,1348787.0,1353465.0,1359711.0
89,33000,New Hampshire,3,Per capita personal income (dollars) 2/,688,648,560,430,420,480,504,542,570,537,566,586,720,871,1002,1082,1139,1168,1233,1312,1297,1373.0,1538.0,1612.0,1692.0,1746.0,1869.0,1951.0,2065.0,2071.0,2198.0,2271.0,2356.0,2464.0,2503.0,2635.0,2787.0,3031.0,3235.0,3513.0,3842.0,3997.0,4225.0,4557.0,5005.0,5406.0,5786.0,6418.0,7050.0,7932.0,8896.0,10039.0,11229.0,12219.0,13269.0,14717.0,15894.0,17081.0,18365.0,19696.0,20685.0,20682.0,21436.0,22337.0,22831.0,24088.0,25228.0,26339.0,27975.0,30293.0,31882.0,35380.0,36792.0,37077.0,37536.0,39484.0,40723.0,43248.0,44670.0,45694.0,44892.0,46785.0,48924.0,50995.0,50746.0,52669.0,54533.0,56513.0,58759.0,61471.0,63502.0
90,34000,New Jersey,1,Personal income (millions of dollars),3673.7,3461.9,3054.6,2443.2,2171.3,2363.9,2578.6,2920.2,3079.3,2888,3125.9,3463.8,4122.8,5112,6116.9,6572.8,6632.3,6971.3,7352.3,7960.2,8014.2,8866.3,10131.7,10985.8,11828.8,12040.2,12773.2,13863.5,14771.6,14608.8,15708.1,16552.9,17395.7,18718.6,19646.8,21063.7,22629.1,24502.9,26394.0,28967.0,32504.2,35294.5,38078.1,41394.9,45063.2,48945.2,52877.7,57408.9,62802.1,69699.1,77362.8,87046.7,97264.6,105090.4,113438.5,125567.2,134573.7,144070.4,155341.3,170597.7,183043.0,192163.5,195933.4,210510.2,217596.0,225284.5,239164.9,253062.3,269605.9,287244.0,300854.6,330957.2,342304.1,347456.8,356314.9,373078.6,387392.7,415890.9,440165.6,453018.9,439087.9,452466.4,474015.5,491662.0,496464.8,520079.0,542298.8,557461.9,577407.8,602870.1,625937.9
91,34000,New Jersey,2,Population (persons) 1/,3989000,4068000,4120000,4120000,4107000,4089000,4085000,4084000,4088000,4100000,4129000,4175000,4255000,4314000,4206000,4171000,4122000,4505000,4628000,4774000,4889000,4872000.0,5006000.0,5125000.0,5229000.0,5360000.0,5502000.0,5615000.0,5737000.0,5890000.0,6015000.0,6103000.0,6265000.0,6376000.0,6531000.0,6660000.0,6767000.0,6851000.0,6928000.0,7005000.0,7095000.0,7190282.0,7281935.0,7336538.0,7335240.0,7335227.0,7341417.0,7344079.0,7342027.0,7356414.0,7373048.0,7376330.0,7407471.0,7430970.0,7467784.0,7515474.0,7565530.0,7622161.0,7670741.0,7712333.0,7726086.0,7762963.0,7814676.0,7880508.0,7948915.0,8014306.0,8083242.0,8149596.0,8218808.0,8287418.0,8359592.0,8430621.0,8492671.0,8552643.0,8601402.0,8634561.0,8651974.0,8661679.0,8677885.0,8711090.0,8755602.0,8799446.0,8828117.0,8844942.0,8856972.0,8864525.0,8867949.0,8870827.0,8885525.0,8886025.0,8882190.0
92,34000,New Jersey,3,Per capita personal income (dollars) 2/,921,851,741,593,529,578,631,715,753,704,757,830,969,1185,1454,1576,1609,1547,1589,1667,1639,1820.0,2024.0,2144.0,2262.0,2246.0,2322.0,2469.0,2575.0,2480.0,2611.0,2712.0,2777.0,2936.0,3008.0,3163.0,3344.0,3577.0,3810.0,4135.0,4581.0,4909.0,5229.0,5642.0,6143.0,6673.0,7203.0,7817.0,8554.0,9475.0,10493.0,11801.0,13131.0,14142.0,15190.0,16708.0,17788.0,18902.0,20251.0,22120.0,23692.0,24754.0,25072.0,26713.0,27374.0,28110.0,29588.0,31052.0,32804.0,34660.0,35989.0,39257.0,40306.0,40626.0,41425.0,43208.0,44775.0,48015.0,50723.0,52005.0,50149.0,51420.0,53694.0,55587.0,56054.0,58670.0,61153.0,62842.0,64983.0,67845.0,70471.0
93,35000,New Mexico,1,Personal income (millions of dollars),170.2,142,125,91.9,94.6,113.6,139.4,167.6,182.2,173.3,186.3,200.3,240.3,333.5,427.8,477.7,514.6,532.1,597.4,697.9,765.2,868.1,1010.9,1107.0,1161.0,1188.0,1288.2,1390.1,1559.8,1729.5,1858.6,1911.5,2000.3,2079.0,2150.3,2273.3,2412.1,2534.7,2620.0,2836.9,3143.7,3499.8,3872.4,4353.3,4881.8,5487.3,6267.9,6987.4,7819.8,8947.8,10088.4,11323.0,12799.9,14023.1,15086.1,16471.1,17823.5,18525.0,19308.7,20401.9,21855.4,23301.3,24937.1,26802.8,28827.1,30772.3,33070.6,34741.3,36520.0,38361.2,39275.9,42319.5,45312.3,47090.0,49197.2,52264.4,55838.3,59946.3,63418.4,67242.1,66661.8,69250.2,72820.3,74578.4,73437.9,77747.6,80061.7,81626.5,83141.6,87204.6,90846.9
94,35000,New Mexico,2,Population (persons) 1/,420000,427000,436000,441000,449000,461000,475000,489000,503000,513000,523000,531000,505000,508000,533000,526000,530000,562000,582000,604000,644000,689000.0,717000.0,735000.0,756000.0,763000.0,785000.0,806000.0,847000.0,886000.0,919000.0,954000.0,965000.0,979000.0,989000.0,1006000.0,1012000.0,1007000.0,1000000.0,994000.0,1011000.0,1023206.0,1053258.0,1077815.0,1104225.0,1129568.0,1162682.0,1195162.0,1225245.0,1251848.0,1280539.0,1309400.0,1332747.0,1363822.0,1394362.0,1416719.0,1438360.0,1462728.0,1478519.0,1490336.0,1503901.0,1521574.0,1555305.0,1595442.0,1636453.0,1682398.0,1720394.0,1752326.0,1774839.0,1793484.0,1808082.0,1821204.0,1831690.0,1855309.0,1877574.0,1903808.0,1932274.0,1962137.0,1990070.0,2010662.0,2036802.0,2064552.0,2080450.0,2087309.0,2092273.0,2089568.0,2089291.0,2091630.0,2091784.0,2092741.0,2096829.0
95,35000,New Mexico,3,Per capita personal income (dollars) 2/,405,333,287,208,211,246,293,343,362,338,356,377,476,656,803,908,971,947,1026,1156,1188,1260.0,1410.0,1506.0,1536.0,1557.0,1641.0,1725.0,1842.0,1952.0,2022.0,2004.0,2073.0,2124.0,2174.0,2260.0,2383.0,2517.0,2620.0,2854.0,3109.0,3420.0,3677.0,4039.0,4421.0,4858.0,5391.0,5846.0,6382.0,7148.0,7878.0,8647.0,9604.0,10282.0,10819.0,11626.0,12392.0,12665.0,13059.0,13689.0,14532.0,15314.0,16034.0,16800.0,17616.0,18291.0,19223.0,19826.0,20576.0,21389.0,21722.0,23237.0,24738.0,25381.0,26203.0,27453.0,28898.0,30552.0,31867.0,33443.0,32729.0,33542.0,35002.0,35729.0,35100.0,37207.0,38320.0,39025.0,39747.0,41670.0,43326.0
96,36000,New York,1,Personal income (millions of dollars),14071.1,13171.9,11416.2,8921.7,8327.9,9117.2,9790.3,11041.1,11460,10824.1,11323.9,11878,13428.2,15491.6,18229.6,19900.8,21068.6,23170.9,24506,25850.8,25883.5,27767.5,30071.2,31529.0,33538.6,34640.5,36888.8,39190.9,41618.2,43296.7,45890.1,47939.4,50098.4,52853.4,55173.7,58939.4,62624.5,67240.3,72537.9,80061.8,83626.3,89895.4,96121.0,102833.6,109571.7,118064.6,127413.9,134980.8,145640.4,158583.7,173361.9,193258.5,215680.6,234418.0,252683.2,279483.6,299163.5,319479.4,340642.8,373665.4,403910.0,432317.8,432542.6,457271.4,470053.9,484730.6,510818.3,537881.6,567955.8,600601.1,635835.2,684590.1,709767.3,708251.7,718318.7,751244.8,782613.0,844018.8,909175.2,928501.9,912779.0,950069.1,1004130.3,1056671.2,1069556.2,1115351.8,1164400.3,1205507.2,1289263.2,1340903.3,1395147.5
97,36000,New York,2,Population (persons) 1/,12171000,12647000,12848000,13001000,13126000,13253000,13375000,13481000,13511000,13512000,13523000,13456000,13270000,13010000,12871000,12683000,12532000,13434000,13993000,14497000,14892000,14865000.0,14890000.0,15192000.0,15527000.0,15814000.0,15966000.0,16112000.0,16374000.0,16601000.0,16685000.0,16838000.0,17061000.0,17301000.0,17461000.0,17589000.0,17734000.0,17843000.0,17935000.0,18051000.0,18105000.0,18271605.0,18364865.0,18351767.0,18194767.0,18072768.0,18032254.0,17974654.0,17851507.0,17720421.0,17633646.0,17566754.0,17567731.0,17589737.0,17686907.0,17745676.0,17791678.0,17833421.0,17868844.0,17941309.0,17983084.0,18020784.0,18122510.0,18246653.0,18374954.0,18459470.0,18524104.0,18588460.0,18656546.0,18755906.0,18882725.0,19001780.0,19082838.0,19137800.0,19175939.0,19171567.0,19132610.0,19104631.0,19132335.0,19212436.0,19307066.0,19399878.0,19499241.0,19572932.0,19624447.0,19651049.0,19654666.0,19633428.0,19589572.0,19530351.0,19453561.0
98,36000,New York,3,Per capita personal income (dollars) 2/,1156,1042,889,686,634,688,732,819,848,801,837,883,1012,1191,1416,1569,1681,1725,1751,1783,1738,1868.0,2020.0,2075.0,2160.0,2190.0,2310.0,2432.0,2542.0,2608.0,2750.0,2847.0,2936.0,3055.0,3160.0,3351.0,3531.0,3768.0,4044.0,4435.0,4619.0,4920.0,5234.0,5603.0,6022.0,6533.0,7066.0,7510.0,8158.0,8949.0,9831.0,11001.0,12277.0,13327.0,14286.0,15749.0,16815.0,17915.0,19064.0,20827.0,22461.0,23990.0,23868.0,25061.0,25581.0,26259.0,27576.0,28936.0,30443.0,32022.0,33673.0,36028.0,37194.0,37008.0,37459.0,39185.0,40905.0,44179.0,47520.0,48328.0,47277.0,48973.0,51496.0,53986.0,54501.0,56758.0,59243.0,61401.0,65814.0,68657.0,71717.0
99,37000,North Carolina,1,Personal income (millions of dollars),1024,909.4,776.8,591.2,663.5,816,888.8,982.5,1086.2,1001.2,1096.6,1154.5,1545.2,2111.4,2597.7,2826.6,2941.9,3262.1,3414.3,3868.1,3826.1,4453.0,5012.6,5162.4,5371.5,5493.1,5953.8,6345.5,6387.0,6738.3,7217.1,7617.6,8064.4,8661.2,9109.7,9868.3,10671.1,11855.1,12817.2,14135.7,15858.1,17320.4,18856.8,21319.0,24174.5,26653.9,28942.8,32132.3,35208.1,39736.2,43908.3,49247.0,55496.7,59420.1,64644.5,73126.2,79020.2,85194.5,91884.5,100589.5,109693.1,116522.5,121893.3,132674.9,141458.3,150582.6,161486.7,172816.7,185687.9,198775.2,208769.7,222564.9,228880.0,232267.3,241625.8,261640.2,281033.8,306078.0,329509.4,350848.3,338315.7,341627.6,355052.3,379925.3,376023.9,397996.0,419717.4,434789.0,455997.1,479791.8,500973.8
100,37000,North Carolina,2,Population (persons) 1/,3133000,3167000,3184000,3227000,3268000,3304000,3323000,3346000,3385000,3440000,3514000,3574000,3596000,3590000,3641000,3632000,3523000,3727000,3772000,3837000,3911000,4068000.0,4120000.0,4109000.0,4120000.0,4131000.0,4242000.0,4309000.0,4368000.0,4376000.0,4458000.0,4573000.0,4663000.0,4707000.0,4742000.0,4802000.0,4863000.0,4896000.0,4952000.0,5004000.0,5031000.0,5099150.0,5200760.0,5296085.0,5382441.0,5461112.0,5535097.0,5593463.0,5668494.0,5740286.0,5801563.0,5898980.0,5956653.0,6019108.0,6077059.0,6164004.0,6253957.0,6321576.0,6403693.0,6480591.0,6565462.0,6664016.0,6784280.0,6897214.0,7042818.0,7187398.0,7344674.0,7500670.0,7656825.0,7809121.0,7949361.0,8081614.0,8210122.0,8326201.0,8422501.0,8553152.0,8705407.0,8917270.0,9118037.0,9309449.0,9449566.0,9574323.0,9657592.0,9749476.0,9843336.0,9932887.0,10031646.0,10154788.0,10268233.0,10381615.0,10488084.0
101,37000,North Carolina,3,Per capita personal income (dollars) 2/,327,287,244,183,203,247,267,294,321,291,312,323,430,588,713,778,835,875,905,1008,978,1095.0,1217.0,1256.0,1304.0,1330.0,1404.0,1473.0,1462.0,1540.0,1619.0,1666.0,1729.0,1840.0,1921.0,2055.0,2194.0,2421.0,2588.0,2825.0,3152.0,3397.0,3626.0,4025.0,4491.0,4881.0,5229.0,5745.0,6211.0,6922.0,7568.0,8348.0,9317.0,9872.0,10637.0,11863.0,12635.0,13477.0,14349.0,15522.0,16708.0,17485.0,17967.0,19236.0,20085.0,20951.0,21987.0,23040.0,24251.0,25454.0,26262.0,27540.0,27878.0,27896.0,28688.0,30590.0,32283.0,34324.0,36138.0,37687.0,35802.0,35682.0,36764.0,38969.0,38201.0,40069.0,41839.0,42816.0,44409.0,46216.0,47766.0
102,38000,North Dakota,1,Personal income (millions of dollars),254,210.1,132.3,120.3,101.7,123.9,181.3,158,212.2,182.6,203.7,225,320.4,383.8,523.7,544.8,563.9,615.1,847.7,847.7,734.7,859.4,894.2,821.3,835.6,859.6,949.3,989.9,1017.4,1170.4,1085.6,1210.3,1109.2,1554.9,1448.2,1440.7,1677.2,1697.1,1699.1,1778.3,1990.6,2102.4,2424.2,2887.4,4036.8,3998.2,4181.5,4101.9,4261.1,5357.9,5507.4,5269.9,6899.4,7453.2,7831.1,8458.3,8740.9,8869.9,9133.1,8466.6,9482.7,10256.6,10388.1,11391.7,11547.5,12547.6,12570.6,14065.7,13771.1,15105.2,15328.8,16663.9,16963.5,17347.8,18863.8,19234.4,20381.7,21361.4,23686.5,26555.2,26361.3,29344.6,32882.2,38859.8,38860.6,41526.2,40540.0,39104.0,39812.9,42291.9,43614.4
103,38000,North Dakota,2,Population (persons) 1/,674000,682000,680000,676000,674000,672000,670000,664000,655000,647000,644000,640000,615000,583000,546000,534000,544000,570000,578000,580000,597000,619000.0,604000.0,608000.0,609000.0,611000.0,615000.0,613000.0,612000.0,606000.0,618000.0,634000.0,641000.0,637000.0,644000.0,649000.0,649000.0,647000.0,626000.0,621000.0,621000.0,618851.0,626659.0,630937.0,632411.0,634212.0,638469.0,645293.0,649168.0,650648.0,652152.0,654380.0,659504.0,668972.0,676687.0,680499.0,676979.0,669513.0,661141.0,655330.0,646351.0,637685.0,635753.0,638223.0,641216.0,644804.0,647832.0,650382.0,649716.0,647532.0,644259.0,642023.0,639062.0,638168.0,638817.0,644705.0,646089.0,649422.0,652822.0,657569.0,664968.0,674715.0,685225.0,701176.0,722036.0,737401.0,754066.0,754434.0,754942.0,758080.0,762062.0
104,38000,North Dakota,3,Per capita personal income (dollars) 2/,377,308,195,178,151,184,271,238,324,282,316,352,521,658,959,1020,1037,1079,1467,1462,1231,1388.0,1480.0,1351.0,1372.0,1407.0,1544.0,1615.0,1662.0,1931.0,1757.0,1909.0,1730.0,2441.0,2249.0,2220.0,2584.0,2623.0,2714.0,2864.0,3205.0,3397.0,3868.0,4576.0,6383.0,6304.0,6549.0,6357.0,6564.0,8235.0,8445.0,8053.0,10462.0,11141.0,11573.0,12429.0,12912.0,13248.0,13814.0,12920.0,14671.0,16084.0,16340.0,17849.0,18009.0,19460.0,19404.0,21627.0,21196.0,23327.0,23793.0,25955.0,26544.0,27184.0,29529.0,29834.0,31546.0,32893.0,36283.0,40384.0,39643.0,43492.0,47987.0,55421.0,53821.0,56314.0,53762.0,51832.0,52736.0,55788.0,57232.0
105,39000,Ohio,1,Personal income (millions of dollars),5113.9,4421.8,3772,2704.2,2608.5,3083.1,3520,4060.5,4434.3,3864.9,4268.3,4600.5,5759,7190.4,8740.5,9212.6,9414.6,9952.6,10873.5,12137.5,11610.5,12855.1,14837.9,15911.7,17450.0,17513.2,18913.7,20191.2,21231.9,21063.0,22540.2,23455.4,23909.9,25206.8,26265.4,28027.9,30301.8,33056.9,34629.9,38206.8,41801.0,44141.9,46980.4,50967.9,56552.4,61925.2,66162.2,72597.5,80397.2,88854.7,98136.0,107184.5,116652.4,122081.5,129132.5,142661.1,151425.6,158493.0,166090.3,178267.5,191708.3,202979.6,207676.9,221201.4,230366.4,243306.8,255101.1,267147.2,282809.0,299234.1,309198.7,325803.0,334533.6,339645.3,349608.9,362916.3,373440.5,392156.6,408493.7,421412.1,409648.0,422046.2,451011.1,469260.8,475776.2,496069.1,515871.4,526177.2,546006.0,569184.0,586784.0
106,39000,Ohio,2,Population (persons) 1/,6626000,6662000,6694000,6717000,6740000,6751000,6787000,6801000,6809000,6837000,6886000,6929000,6958000,6970000,6866000,6928000,6915000,7516000,7705000,7876000,7973000,7980000.0,8061000.0,8275000.0,8591000.0,8873000.0,9017000.0,9207000.0,9410000.0,9599000.0,9671000.0,9734000.0,9854000.0,9929000.0,9986000.0,10080000.0,10201000.0,10330000.0,10414000.0,10516000.0,10563000.0,10668839.0,10734782.0,10746920.0,10767205.0,10765613.0,10770498.0,10752731.0,10771232.0,10795431.0,10798562.0,10800650.0,10788336.0,10757085.0,10737631.0,10737743.0,10734926.0,10730272.0,10760081.0,10798554.0,10829216.0,10864162.0,10945762.0,11029431.0,11101140.0,11152454.0,11202751.0,11242827.0,11277357.0,11311536.0,11335454.0,11363543.0,11387404.0,11407889.0,11434788.0,11452251.0,11463320.0,11481213.0,11500468.0,11515391.0,11528896.0,11539336.0,11544663.0,11548923.0,11576684.0,11602700.0,11617527.0,11634370.0,11659650.0,11676341.0,11689100.0
